CandidateID,Firstme,Lastme,Gender,RequisitionID,ApplicationDate,Source,CurrentStage,JobID,DepartmentID,JobTitle,JobLevel,Recruiter,InterviewScore,OfferAccepted,DaysToFill
522498,Eleanor,Barestead,Female,700174,2025-04-26,LinkedIn,Phone Screen,16,5,Fincial Alyst,2,M. Davis,,,
522499,Phoenix,Stormsen,Female,701370,2024-07-16,LinkedIn,Hired,29,8,Account Executive,2,R. Thomas,2.7,Yes,17
522500,Daniel,Valetonquist,Male,702094,2025-01-14,LinkedIn,Fil Interview,22,6,HR Business Partner,3,M. Davis,2.2,,
522501,Henry,Grantimore,Male,701385,2025-03-09,Campus,Fil Interview,26,7,Digital Marketing Mager,3,K. Brown,2.9,,
522502,Preston,Cranwellmore,Male,701452,2024-05-17,Interl,Applied,28,8,Sales Development Representative,1,K. Brown,,,
522503,Elijah,Clarkaton,Male,700365,2024-09-08,Campus,Interview,11,3,Senior Product Mager,4,S. Lee,3.2,,
522504,Carla,Dunshire,Female,701033,2026-01-21,Career Site,Interview,11,3,Senior Product Mager,4,T. Nguyen,2.5,,
522505,Arthur,Hallelley,Male,700368,2024-10-29,Networking Event,Rejected,30,8,Sales Mager,4,T. Nguyen,2.6,,
522506,Rebecca,Crossonward,Female,701700,2024-09-03,Referral,Hired,37,10,Director of Customer Support,5,S. Lee,3.7,Yes,25
522507,Mia,Eastwellmont,Female,700776,2025-06-09,Indeed,Interview,12,3,Director of Product,6,K. Brown,2.1,,
522508,Rebecca,Beckorbry,Female,700718,2024-05-23,Indeed,Rejected,36,10,Customer Support Mager,3,K. Brown,2.9,,
522509,Nicole,Deladen,Non-Biry,700858,2024-05-23,Career Site,Phone Screen,15,4,IT Mager,4,T. Nguyen,,,
522510,Avery,Noringway,Female,702390,2025-03-26,Indeed,Rejected,5,2,Software Engineer II,2,T. Nguyen,3.4,,
522511,Paul,Swanwelley,Male,700497,2025-08-24,Referral,Interview,26,7,Digital Marketing Mager,3,T. Nguyen,3.1,,
522512,Drew,Marerwell,Female,701222,2025-01-30,Indeed,Interview,24,6,Director of HR,6,R. Thomas,3.7,,
522513,Sage,Yorkonmont,Male,702372,2024-09-04,LinkedIn,Applied,36,10,Customer Support Mager,3,A. Carter,,,
522514,Isabella,Autumnridge,Female,700564,2024-01-08,Career Site,Withdrawn,35,10,Customer Support Representative,1,S. Lee,,,
522515,Hayden,Lakeerman,Female,702502,2024-12-11,Indeed,Phone Screen,17,5,Senior Fincial Alyst,3,J. Watson,,,
522516,Phoenix,Benford,Female,702535,2025-02-13,Referral,Offer Extended,33,9,Operations Mager,4,K. Brown,4.7,Pending,69
522517,Felix,Riveriridge,Male,702515,2025-05-15,Indeed,Interview,26,7,Digital Marketing Mager,3,T. Nguyen,2.8,,
522518,Morgan,Perryorridge,Male,701870,2025-02-04,Campus,Applied,9,3,Product Alyst,2,M. Davis,,,
522519,Angela,Fieldlinbry,Female,701834,2024-03-08,Career Site,Applied,8,2,Director of Engineering,6,R. Thomas,,,
522520,Charlie,Stormenden,Male,701858,2024-06-23,Agency,Interview,15,4,IT Mager,4,R. Thomas,4.9,,
522521,Sarah,Ellerlin,Female,702098,2024-06-26,LinkedIn,Fil Interview,21,6,HR Generalist,2,K. Brown,3.9,,
522522,Tyler,Rainistrom,Male,701379,2024-01-22,Networking Event,Phone Screen,38,11,Legal Alyst,2,A. Carter,,,
522523,Riley,Camwellquist,Non-Biry,700943,2024-04-29,LinkedIn,Interview,13,4,IT Support Specialist,1,R. Thomas,2.4,,
522524,River,Beckobrook,Male,702505,2025-10-25,LinkedIn,Hired,21,6,HR Generalist,2,A. Carter,2.6,Yes,42
522525,Casey,Preslinman,Male,702555,2025-03-21,LinkedIn,Interview,29,8,Account Executive,2,K. Brown,2.9,,
522526,An,Parktonby,Female,701885,2025-02-02,LinkedIn,Interview,21,6,HR Generalist,2,J. Watson,4,,
522527,Eleanor,Burninton,Female,700989,2025-06-09,Indeed,Applied,31,8,Director of Sales,6,S. Lee,,,
522528,Lucas,Hawkodale,Male,701416,2024-08-10,Career Site,Applied,17,5,Senior Fincial Alyst,3,D. Patel,,,
522529,Gabriella,Summeruford,Female,701529,2024-07-08,Indeed,Interview,15,4,IT Mager,4,A. Carter,4.2,,
522530,Taylor,Hayonbry,Male,701476,2024-06-15,Indeed,Offer Extended,6,2,Senior Software Engineer,3,T. Nguyen,3.8,No,51
522531,Brooklyn,Greentondale,Female,700528,2024-02-15,Career Site,Offer Extended,15,4,IT Mager,4,J. Watson,3.2,Pending,33
522532,Landon,Blandstone,Male,701098,2024-10-10,Career Site,Applied,38,11,Legal Alyst,2,J. Watson,,,
522533,Lucy,Presettden,Female,700389,2025-08-20,LinkedIn,Phone Screen,11,3,Senior Product Mager,4,K. Brown,,,
522534,River,Kendton,Male,700281,2024-10-14,Interl,Withdrawn,6,2,Senior Software Engineer,3,R. Thomas,,,
522535,Kai,Blakehart,Male,701189,2024-01-24,LinkedIn,Interview,31,8,Director of Sales,6,J. Watson,4.4,,
522536,Andrew,Fordingmond,Male,701104,2024-03-06,Campus,Hired,36,10,Customer Support Mager,3,D. Patel,4.2,Yes,62
522537,Logan,Valeenridge,Female,701356,2024-03-01,LinkedIn,Offer Extended,9,3,Product Alyst,2,K. Brown,4.3,Pending,46
522538,Miles,Fordcrest,Male,700051,2026-02-10,Referral,Applied,10,3,Product Mager,3,S. Lee,,,
522539,Jamie,Whitwellwood,Female,702482,2024-11-26,Referral,Fil Interview,19,5,Director of Fince,6,S. Lee,2.8,,
522540,Delilah,Northley,Female,700893,2025-07-12,Agency,Hired,2,1,Chief Operating Officer,9,J. Watson,2.6,Yes,76
522541,Jordan,Wolfward,Male,701453,2025-04-03,Career Site,Applied,2,1,Chief Operating Officer,9,T. Nguyen,,,
522542,Mason,Willtoncroft,Male,700348,2025-08-15,Career Site,Hired,34,9,Director of Operations,6,J. Watson,2.8,Yes,77
522543,Sawyer,Goldtonden,Male,702200,2024-06-08,Career Site,Rejected,5,2,Software Engineer II,2,T. Nguyen,2.4,,
522544,Harper,Ellinstrom,Female,702622,2024-06-01,Interl,Offer Extended,7,2,Engineering Mager,4,R. Thomas,3.5,Pending,65
522545,Eli,Winterettway,Male,702322,2025-03-16,Referral,Interview,1,1,Chief Executive Officer,10,T. Nguyen,4.6,,
522546,Micah,Blackamond,Female,701693,2025-08-05,Indeed,Interview,33,9,Operations Mager,4,M. Davis,3.1,,
522547,Drew,Summerenman,Female,701759,2025-06-15,LinkedIn,Applied,2,1,Chief Operating Officer,9,R. Thomas,,,
522548,Sydney,Halltonstrom,Female,701601,2025-01-29,Indeed,Rejected,14,4,Systems Administrator,2,T. Nguyen,4.5,,
522549,Jordan,Graytonwell,Male,701766,2024-01-17,Referral,Interview,18,5,Fince Mager,4,K. Brown,4.6,,
522550,Ethan,Whitistrom,Male,701659,2025-01-18,Indeed,Withdrawn,10,3,Product Mager,3,D. Patel,,,
522551,Finley,Oakumond,Male,701967,2024-10-17,Interl,Interview,24,6,Director of HR,6,K. Brown,3.9,,
522552,Jordan,Norenwell,Male,700136,2025-12-20,Referral,Applied,20,6,HR Coorditor,1,T. Nguyen,,,
522553,Autumn,Riverwellway,Female,702754,2024-10-19,Networking Event,Fil Interview,34,9,Director of Operations,6,J. Watson,2.4,,
522554,Autumn,Sandasen,Female,702324,2024-02-15,Referral,Hired,37,10,Director of Customer Support,5,T. Nguyen,4.5,Yes,88
522555,Ian,Barsonham,Male,700595,2024-08-08,Indeed,Offer Extended,8,2,Director of Engineering,6,K. Brown,3.4,Pending,32
522556,Sage,Nororworth,Female,700466,2024-06-05,Networking Event,Offer Extended,35,10,Customer Support Representative,1,D. Patel,2.7,Pending,23
522557,Aubrey,Preslinman,Female,702731,2024-05-19,LinkedIn,Hired,9,3,Product Alyst,2,M. Davis,2.6,Yes,18
522558,Daniela,Finlinden,Female,701233,2024-11-17,LinkedIn,Fil Interview,19,5,Director of Fince,6,A. Carter,2.9,,
522559,Kai,Springlinwin,Female,700546,2024-04-27,Campus,Withdrawn,2,1,Chief Operating Officer,9,R. Thomas,,,
522560,Aaron,Winterenman,Male,700337,2025-06-11,LinkedIn,Fil Interview,34,9,Director of Operations,6,J. Watson,4.8,,
522561,Hailey,Blandtonward,Female,702102,2025-08-27,Indeed,Phone Screen,23,6,HR Mager,4,A. Carter,,,
522562,Miles,Blakeercrest,Male,701592,2025-05-29,Campus,Applied,33,9,Operations Mager,4,K. Brown,,,
522563,Zachary,Millerridge,Male,700346,2026-01-20,Indeed,Hired,25,7,Marketing Specialist,1,T. Nguyen,3.7,Yes,81
522564,Grant,Blackunbry,Male,701704,2024-06-17,LinkedIn,Interview,23,6,HR Mager,4,K. Brown,3.1,,
522565,Zachary,Summeruwall,Male,700094,2026-01-29,Indeed,Phone Screen,8,2,Director of Engineering,6,R. Thomas,,,
522566,Aria,Fairunland,Female,702095,2024-03-01,Agency,Interview,33,9,Operations Mager,4,S. Lee,3.8,,
522567,Blake,Norlinsen,Male,700748,2025-10-15,Campus,Applied,26,7,Digital Marketing Mager,3,J. Watson,,,
522568,Hayden,Bramanmere,Male,700956,2024-10-15,Campus,Hired,22,6,HR Business Partner,3,J. Watson,4.4,Yes,75
522569,Miles,Swanshire,Male,701657,2024-03-02,Career Site,Phone Screen,20,6,HR Coorditor,1,T. Nguyen,,,
522570,Finley,Torremore,Female,700220,2024-06-04,Career Site,Phone Screen,3,1,Vice President,8,R. Thomas,,,
522571,Alex,Clarksonmere,Female,701281,2025-06-11,Indeed,Interview,30,8,Sales Mager,4,M. Davis,4.1,,
522572,Reese,Hollettden,Female,700646,2025-11-08,Referral,Hired,34,9,Director of Operations,6,M. Davis,2.4,Yes,58
522573,Avery,Wreniby,Female,701230,2024-07-04,LinkedIn,Rejected,31,8,Director of Sales,6,S. Lee,3.7,,
522574,Jordan,Foxerway,Female,701204,2024-08-23,Career Site,Applied,2,1,Chief Operating Officer,9,D. Patel,,,
522575,Lane,Elleson,Male,702643,2024-08-15,Networking Event,Phone Screen,37,10,Director of Customer Support,5,R. Thomas,,,
522576,Albert,Raininberg,Male,701487,2024-07-08,Indeed,Rejected,25,7,Marketing Specialist,1,A. Carter,4.4,,
522577,Quinn,Monobry,Female,701394,2024-10-15,Agency,Fil Interview,18,5,Fince Mager,4,J. Watson,4.7,,
522578,Caleb,Dunstrom,Male,701014,2024-11-25,Indeed,Offer Extended,20,6,HR Coorditor,1,D. Patel,3.9,No,59
522579,Grace,Raderwood,Female,700515,2025-12-12,Referral,Phone Screen,21,6,HR Generalist,2,K. Brown,,,
522580,Liam,Hawkashire,Male,701199,2024-01-03,Indeed,Offer Extended,40,11,General Counsel,8,R. Thomas,4.2,Pending,16
522581,Avery,Chandemont,Male,702446,2026-02-08,LinkedIn,Rejected,4,2,Software Engineer I,1,K. Brown,4.2,,
522582,Angela,Delunwood,Female,702098,2025-08-16,Career Site,Interview,21,6,HR Generalist,2,K. Brown,2.2,,
522583,Jason,Meadtonmore,Male,701494,2024-09-20,Career Site,Rejected,36,10,Customer Support Mager,3,A. Carter,3.3,,
522584,Peyton,Burninford,Female,700370,2024-05-29,LinkedIn,Phone Screen,40,11,General Counsel,8,K. Brown,,,
522585,Casey,Belltoncrest,Male,702193,2025-01-12,Indeed,Phone Screen,6,2,Senior Software Engineer,3,S. Lee,,,
522586,Sage,Hawkenmere,Male,702020,2026-02-09,LinkedIn,Rejected,19,5,Director of Fince,6,R. Thomas,2.4,,
522587,Stella,Coletonstead,Female,702539,2024-10-31,Referral,Applied,12,3,Director of Product,6,S. Lee,,,
522588,Lily,Parkenwall,Female,701760,2024-09-21,Interl,Rejected,13,4,IT Support Specialist,1,J. Watson,2.1,,
522589,Autumn,Camwellcott,Female,702055,2025-06-07,LinkedIn,Applied,32,9,Operations Alyst,2,J. Watson,,,
522590,Victoria,Fieldstead,Female,700246,2024-11-17,Indeed,Rejected,1,1,Chief Executive Officer,10,A. Carter,2.9,,
522591,Kendall,Ellarcroft,Male,702473,2024-04-07,Networking Event,Rejected,25,7,Marketing Specialist,1,A. Carter,3.5,,
522592,Gavin,Coleifield,Male,700392,2024-02-13,Indeed,Rejected,27,7,Marketing Director,5,M. Davis,3.9,,
522593,Bailey,Ashorquist,Male,700760,2025-06-13,Referral,Applied,34,9,Director of Operations,6,R. Thomas,,,
522594,Hanh,Valeawin,Female,701551,2024-09-22,LinkedIn,Phone Screen,24,6,Director of HR,6,A. Carter,,,
522595,Skyler,Darnenmere,Male,702117,2024-01-14,Career Site,Interview,3,1,Vice President,8,R. Thomas,4.8,,
522596,Savanh,Crossinstone,Female,700228,2025-09-18,Indeed,Hired,7,2,Engineering Mager,4,A. Carter,4.7,Yes,30
522597,Aaron,Rowleymond,Male,701812,2024-08-09,LinkedIn,Hired,3,1,Vice President,8,J. Watson,4.9,Yes,75
522598,Micah,Barstrom,Female,701519,2024-07-28,LinkedIn,Phone Screen,19,5,Director of Fince,6,R. Thomas,,,
522599,Brooklyn,Fairway,Female,702504,2024-10-10,LinkedIn,Applied,17,5,Senior Fincial Alyst,3,J. Watson,,,
522600,Eden,Rockunberg,Female,702430,2026-01-08,Interl,Fil Interview,12,3,Director of Product,6,M. Davis,3.2,,
522601,Alex,Finonsen,Female,701215,2025-06-06,LinkedIn,Interview,2,1,Chief Operating Officer,9,J. Watson,3,,
522602,Casey,Marinfield,Female,701312,2025-12-13,Referral,Hired,13,4,IT Support Specialist,1,A. Carter,2.5,Yes,73
522603,Casey,Roseunmere,Female,700251,2024-07-10,Interl,Rejected,27,7,Marketing Director,5,A. Carter,3.6,,
522604,Aisha,Westerman,Female,702253,2025-03-31,Career Site,Hired,25,7,Marketing Specialist,1,S. Lee,3.7,Yes,32
522605,Jade,Millfield,Female,700492,2024-02-10,Indeed,Hired,29,8,Account Executive,2,R. Thomas,2.8,Yes,76
522606,Cameron,Swaninstead,Female,701898,2025-03-26,LinkedIn,Rejected,5,2,Software Engineer II,2,S. Lee,3.9,,
522607,Hanh,Delelldale,Female,701902,2024-02-12,Referral,Interview,40,11,General Counsel,8,S. Lee,4.2,,
522608,Dylan,Bennishire,Male,700290,2024-06-21,LinkedIn,Interview,32,9,Operations Alyst,2,D. Patel,3.2,,
522609,Evelyn,Yorkaquist,Female,702180,2024-06-15,Agency,Offer Extended,19,5,Director of Fince,6,R. Thomas,3.7,Pending,70
522610,Ava,Dunwood,Female,702790,2025-06-19,Career Site,Applied,25,7,Marketing Specialist,1,S. Lee,,,
522611,Ariel,Winterenmont,Male,700039,2026-02-13,Networking Event,Phone Screen,17,5,Senior Fincial Alyst,3,R. Thomas,,,
522612,Rowan,Grantenford,Non-Biry,702217,2025-12-05,Agency,Interview,24,6,Director of HR,6,K. Brown,2.2,,
522613,Avery,Langanham,Female,700921,2024-11-01,LinkedIn,Applied,6,2,Senior Software Engineer,3,D. Patel,,,
522614,Amelia,Reederstrom,Female,701304,2024-05-09,Referral,Applied,16,5,Fincial Alyst,2,J. Watson,,,
522615,Isla,Oakacroft,Female,701864,2024-12-13,Indeed,Offer Extended,14,4,Systems Administrator,2,M. Davis,2.3,No,61
522616,Lillian,Daloncrest,Female,700205,2025-09-25,Career Site,Phone Screen,10,3,Product Mager,3,M. Davis,,,
522617,Kingston,Northarstrom,Male,702419,2025-10-25,LinkedIn,Phone Screen,9,3,Product Alyst,2,T. Nguyen,,,
522618,Charles,Fieldcroft,Male,701118,2024-01-07,Indeed,Rejected,14,4,Systems Administrator,2,S. Lee,3.5,,
522619,Faith,Valeanson,Female,701075,2025-09-23,Career Site,Hired,3,1,Vice President,8,A. Carter,2.6,Yes,76
522620,Eden,Reeduncrest,Non-Biry,701176,2024-11-22,Referral,Rejected,19,5,Director of Fince,6,R. Thomas,4.8,,
522621,Thomas,Summersen,Male,701599,2024-06-26,Career Site,Fil Interview,8,2,Director of Engineering,6,M. Davis,3.5,,
522622,Julia,Granterward,Female,701321,2025-02-08,LinkedIn,Applied,16,5,Fincial Alyst,2,D. Patel,,,
522623,Benjamin,Kendorstead,Male,700965,2025-07-27,Referral,Applied,6,2,Senior Software Engineer,3,M. Davis,,,
522624,Micah,Clarktonman,Male,701454,2024-01-15,Indeed,Rejected,27,7,Marketing Director,5,K. Brown,3.4,,
522625,Jordan,Finellthorne,Female,701959,2024-05-05,Indeed,Offer Extended,5,2,Software Engineer II,2,M. Davis,2,Pending,45
522626,Hazel,Darninwall,Female,700197,2025-11-30,Campus,Fil Interview,15,4,IT Mager,4,A. Carter,4.8,,
522627,Valenti,Foxanbrook,Female,701310,2024-08-01,Indeed,Fil Interview,10,3,Product Mager,3,K. Brown,4.4,,
522628,Miles,Langelquist,Male,700038,2026-02-09,Agency,Offer Extended,21,6,HR Generalist,2,J. Watson,3.6,Pending,14
522629,Morgan,Kendelby,Female,700457,2024-10-23,Indeed,Offer Extended,11,3,Senior Product Mager,4,K. Brown,4.5,Pending,19
522630,Kendall,Wardtonwood,Non-Biry,701026,2024-01-21,LinkedIn,Interview,6,2,Senior Software Engineer,3,S. Lee,3.7,,
522631,Angela,Marwood,Female,700907,2025-05-01,Interl,Applied,22,6,HR Business Partner,3,R. Thomas,,,
522632,Paige,Dallinmore,Female,700359,2025-10-14,LinkedIn,Rejected,25,7,Marketing Specialist,1,J. Watson,3.4,,
522633,Cameron,Clarkastone,Male,701273,2025-09-13,Indeed,Applied,30,8,Sales Mager,4,K. Brown,,,
522634,Elizabeth,Valeleybry,Female,701243,2025-03-17,Interl,Fil Interview,1,1,Chief Executive Officer,10,M. Davis,4.4,,
522635,Peyton,Beckleyley,Male,702317,2025-09-09,Referral,Applied,33,9,Operations Mager,4,M. Davis,,,
522636,Caleb,Bararland,Male,700789,2025-08-28,Referral,Applied,14,4,Systems Administrator,2,S. Lee,,,
522637,Daniel,Greenhart,Male,701257,2024-06-06,Indeed,Withdrawn,38,11,Legal Alyst,2,J. Watson,,,
522638,Taylor,Barenby,Female,700267,2025-02-22,Career Site,Rejected,30,8,Sales Mager,4,J. Watson,4.7,,
522639,Blake,Camarden,Male,701060,2025-07-14,Career Site,Hired,17,5,Senior Fincial Alyst,3,K. Brown,4.4,Yes,25
522640,Aiden,Grayelson,Male,702331,2025-02-11,Career Site,Rejected,34,9,Director of Operations,6,S. Lee,3.9,,
522641,Liam,Blandwin,Male,702028,2025-04-23,LinkedIn,Fil Interview,33,9,Operations Mager,4,K. Brown,2.8,,
522642,Dakota,Wolfunworth,Male,700043,2024-07-27,Interl,Rejected,29,8,Account Executive,2,D. Patel,4,,
522643,Kayla,Blakewall,Female,702091,2025-11-18,Agency,Interview,16,5,Fincial Alyst,2,M. Davis,2.5,,
522644,Aria,Preswellwall,Female,702626,2025-12-26,LinkedIn,Offer Extended,30,8,Sales Mager,4,J. Watson,2.7,No,63
522645,Delilah,Northuwell,Female,701020,2025-10-30,LinkedIn,Phone Screen,23,6,HR Mager,4,T. Nguyen,,,
522646,Ariel,Silveronwall,Male,700279,2025-03-30,LinkedIn,Interview,27,7,Marketing Director,5,J. Watson,2.2,,
522647,Carla,Rainfield,Female,701571,2024-01-09,Indeed,Hired,10,3,Product Mager,3,R. Thomas,4.7,Yes,19
522648,Tyler,Monorbrook,Male,701468,2024-07-31,LinkedIn,Interview,6,2,Senior Software Engineer,3,A. Carter,3.3,,
522649,Morgan,Winterettway,Male,700618,2025-06-06,Referral,Offer Extended,32,9,Operations Alyst,2,K. Brown,3,Pending,14
522650,Jamie,Dunlinridge,Male,702020,2024-06-20,Campus,Offer Extended,19,5,Director of Fince,6,R. Thomas,4.3,Pending,30
522651,Sarah,Hayenquist,Female,702291,2024-08-07,Career Site,Interview,30,8,Sales Mager,4,M. Davis,2.5,,
522652,Jasmine,Willbry,Female,701395,2024-01-19,Agency,Offer Extended,33,9,Operations Mager,4,J. Watson,4.8,Pending,30
522653,Jacob,Northuwell,Male,700800,2024-03-30,Agency,Phone Screen,32,9,Operations Alyst,2,J. Watson,,,
522654,Genesis,Chandthorne,Female,700097,2024-05-08,Referral,Fil Interview,15,4,IT Mager,4,T. Nguyen,3.6,,
522655,Kaitlyn,Perryellsen,Female,701914,2025-12-26,LinkedIn,Applied,37,10,Director of Customer Support,5,J. Watson,,,
522656,Jordan,Fairingcrest,Female,701108,2025-05-21,LinkedIn,Rejected,15,4,IT Mager,4,K. Brown,2.4,,
522657,Brian,Swanencrest,Non-Biry,700716,2024-05-17,Referral,Applied,3,1,Vice President,8,K. Brown,,,
522658,Blair,Stoneelham,Male,701027,2024-01-19,LinkedIn,Rejected,23,6,HR Mager,4,T. Nguyen,3.1,,
522659,talie,Delunstone,Female,700691,2025-04-10,Interl,Applied,27,7,Marketing Director,5,D. Patel,,,
522660,Layla,Caldlin,Female,700648,2024-08-26,Indeed,Hired,38,11,Legal Alyst,2,R. Thomas,2.8,Yes,64
522661,Ashley,Wolfsonmond,Female,700885,2025-01-07,Indeed,Applied,13,4,IT Support Specialist,1,J. Watson,,,
522662,Liam,Greenerway,Male,700578,2025-05-03,Networking Event,Hired,17,5,Senior Fincial Alyst,3,S. Lee,4.2,Yes,86
522663,Kai,Wardinmere,Male,702554,2025-06-26,LinkedIn,Applied,14,4,Systems Administrator,2,R. Thomas,,,
522664,Isla,Benford,Female,702419,2024-02-27,Campus,Hired,9,3,Product Alyst,2,T. Nguyen,4.2,Yes,78
522665,Dia,Blakeermond,Female,701799,2026-02-10,Indeed,Phone Screen,24,6,Director of HR,6,R. Thomas,,,
522666,Alexa,Pineelthorne,Female,702642,2025-07-07,Career Site,Phone Screen,18,5,Fince Mager,4,K. Brown,,,
522667,Aria,Hallarwall,Female,701779,2025-08-10,Indeed,Interview,8,2,Director of Engineering,6,D. Patel,3.9,,
522668,Bailey,Roseinstrom,Male,700066,2025-06-30,Career Site,Applied,28,8,Sales Development Representative,1,S. Lee,,,
522669,William,Burnemont,Male,702180,2024-01-02,Career Site,Phone Screen,19,5,Director of Fince,6,R. Thomas,,,
522670,Nora,Greenmond,Female,701619,2025-06-25,Referral,Phone Screen,40,11,General Counsel,8,T. Nguyen,,,
522671,Lu,Clarksonhart,Female,702496,2025-01-02,LinkedIn,Offer Extended,37,10,Director of Customer Support,5,M. Davis,3.5,Pending,67
522672,Gabriel,Valeawin,Male,702280,2025-07-19,Interl,Phone Screen,35,10,Customer Support Representative,1,J. Watson,,,
522673,omi,Stoneman,Female,700518,2024-10-10,LinkedIn,Applied,13,4,IT Support Specialist,1,R. Thomas,,,
522674,Peter,Riveriridge,Male,701065,2024-01-02,Career Site,Fil Interview,23,6,HR Mager,4,S. Lee,2.3,,
522675,Casey,Pinecott,Male,700775,2025-11-29,Career Site,Interview,30,8,Sales Mager,4,S. Lee,3.4,,
522676,Alan,Wreningway,Male,701771,2025-02-07,Indeed,Interview,39,11,Corporate Counsel,4,M. Davis,4.9,,
522677,Kennedy,Finenmere,Female,702675,2025-04-04,Agency,Applied,25,7,Marketing Specialist,1,M. Davis,,,
522678,Emma,Crowtonward,Female,701952,2024-10-12,Referral,Fil Interview,33,9,Operations Mager,4,J. Watson,4.1,,
522679,Isabella,Northellberg,Female,701207,2025-08-13,Campus,Rejected,13,4,IT Support Specialist,1,R. Thomas,3.5,,
522680,Kevin,Rainorridge,Male,701024,2024-06-23,Indeed,Interview,30,8,Sales Mager,4,K. Brown,4,,
522681,Kai,Quillingberg,Female,702044,2024-02-22,Agency,Fil Interview,34,9,Director of Operations,6,D. Patel,4.4,,
522682,William,Valeanson,Male,701380,2024-09-20,LinkedIn,Interview,34,9,Director of Operations,6,T. Nguyen,3.3,,
522683,Kiara,Reedlinman,Female,700939,2024-07-11,LinkedIn,Hired,37,10,Director of Customer Support,5,T. Nguyen,4.8,Yes,69
522684,Julian,Goldarman,Male,700501,2025-10-22,Career Site,Hired,8,2,Director of Engineering,6,S. Lee,3.9,Yes,20
522685,Isabella,Delunwood,Female,702183,2024-02-17,Agency,Applied,5,2,Software Engineer II,2,R. Thomas,,,
522686,Phoenix,Winteralin,Female,701494,2025-09-14,Indeed,Interview,36,10,Customer Support Mager,3,A. Carter,3.1,,
522687,Miles,Craninstrom,Male,702424,2024-08-10,Campus,Hired,4,2,Software Engineer I,1,R. Thomas,3.5,Yes,20
522688,William,Blakeonman,Male,702245,2025-11-15,LinkedIn,Rejected,13,4,IT Support Specialist,1,S. Lee,3.6,,
522689,Emerson,Autumnorberg,Male,701910,2025-01-17,LinkedIn,Fil Interview,28,8,Sales Development Representative,1,J. Watson,3.4,,
522690,Carmen,Sandanstead,Female,700210,2024-01-03,LinkedIn,Phone Screen,13,4,IT Support Specialist,1,K. Brown,,,
522691,Quinn,Blakeingman,Male,702299,2025-06-22,Career Site,Applied,19,5,Director of Fince,6,M. Davis,,,
522692,Ele,Perrywood,Female,700391,2025-02-13,LinkedIn,Phone Screen,16,5,Fincial Alyst,2,J. Watson,,,
522693,Evelyn,Millingwood,Female,702658,2024-08-17,LinkedIn,Phone Screen,32,9,Operations Alyst,2,J. Watson,,,
522694,Elizabeth,Norstrom,Female,702435,2024-11-14,Career Site,Interview,30,8,Sales Mager,4,A. Carter,4.8,,
522695,Alex,Deltonman,Male,702026,2024-10-07,LinkedIn,Applied,39,11,Corporate Counsel,4,M. Davis,,,
522696,Luke,Blandleyman,Male,700415,2024-09-01,Indeed,Hired,8,2,Director of Engineering,6,S. Lee,2.4,Yes,78
522697,Daniel,Riveronridge,Male,700014,2025-01-13,Referral,Phone Screen,25,7,Marketing Specialist,1,J. Watson,,,
522698,Violet,Stoneermere,Female,701288,2024-11-15,Indeed,Rejected,22,6,HR Business Partner,3,M. Davis,2.5,,
522699,Gabriella,Hallinford,Female,700870,2025-03-04,Career Site,Fil Interview,39,11,Corporate Counsel,4,M. Davis,3.5,,
522700,Robert,Baruhart,Male,701079,2025-12-28,Referral,Withdrawn,25,7,Marketing Specialist,1,J. Watson,,,
522701,Alexa,Wintermont,Female,700852,2025-04-26,Indeed,Rejected,26,7,Digital Marketing Mager,3,M. Davis,2.7,,
522702,Colin,Wintereway,Male,702376,2024-02-23,Career Site,Interview,1,1,Chief Executive Officer,10,A. Carter,2.9,,
522703,Jade,Hallinby,Female,700246,2024-03-30,LinkedIn,Interview,1,1,Chief Executive Officer,10,A. Carter,2.4,,
522704,Connor,Wrenohart,Male,702431,2025-04-06,Campus,Rejected,16,5,Fincial Alyst,2,K. Brown,2.7,,
522705,Colin,Valeeman,Male,700568,2025-02-26,Referral,Applied,4,2,Software Engineer I,1,J. Watson,,,
522706,Nicole,Elleley,Female,700299,2025-06-02,Agency,Phone Screen,27,7,Marketing Director,5,T. Nguyen,,,
522707,Elizabeth,Northellin,Female,702738,2024-11-19,Interl,Interview,33,9,Operations Mager,4,K. Brown,4.3,,
522708,Valenti,Faironridge,Female,701282,2024-10-23,Interl,Applied,35,10,Customer Support Representative,1,T. Nguyen,,,
522709,Peyton,Martonley,Male,700250,2025-08-04,LinkedIn,Applied,13,4,IT Support Specialist,1,T. Nguyen,,,
522710,Victor,Whitingwell,Male,700812,2025-09-06,Indeed,Phone Screen,17,5,Senior Fincial Alyst,3,T. Nguyen,,,
522711,Zoe,Oakerquist,Female,700615,2025-02-08,Career Site,Rejected,1,1,Chief Executive Officer,10,M. Davis,4.7,,
522712,An,Rowsonmore,Female,701536,2024-02-03,Indeed,Phone Screen,10,3,Product Mager,3,M. Davis,,,
522713,Jordan,Goldorridge,Male,702630,2024-07-30,Indeed,Applied,17,5,Senior Fincial Alyst,3,J. Watson,,,
522714,Nolan,Wardarmond,Male,701094,2025-08-30,LinkedIn,Interview,20,6,HR Coorditor,1,M. Davis,2.8,,
522715,Grant,Fieldarman,Male,702435,2025-05-21,Networking Event,Withdrawn,30,8,Sales Mager,4,A. Carter,,,
